chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr04	6800001	6900000	28	0.625	0.585737179487154	0.75	0.80916666666676
Chr04	6900001	7e+06	25	0.5625	0.594444444444467	0.90625	0.86284722222225
Chr04	7000001	7100000	12	0.625	0.701388888888833	1	0.951388888888889
Chr04	7100001	7200000	31	0.625	0.581178160919483	0.875	0.867607526881774
Chr04	7200001	7300000	42	0.4375	0.512400793650786	0.666666666667	0.677380952381029
Chr04	7300001	7400000	18	0.5	0.519345238095214	0.8125	0.763888888888933
Chr04	7400001	7500000	21	0.666666666667	0.671052631579	0.8125	0.788888888888933
Chr04	7500001	7600000	7	0.9270833333335	0.809027777777833	0.875	0.9
Chr04	7600001	7700000	15	0.8125	0.7	1	0.944444444444467
Chr04	7700001	7800000	20	0.625	0.621527777777833	1	0.927083333333333
Chr04	7800001	7900000	40	0.666666666667	0.680555555555528	1	0.945945945945973
Chr04	7900001	8e+06	22	0.75	0.66666666666675	0.8125	0.831018518518556
Chr04	8000001	8100000	25	0.7083333333335	0.713068181818227	1	0.955729166666688
Chr04	8100001	8200000	15	0.8125	0.781944444444533	1	0.894345238095214
Chr04	8200001	8300000	1	NA	NA	NA	NA
Chr04	8300001	8400000	10	0.6458333333335	0.6479166666667	0.9375	0.846354166666625
Chr04	8400001	8500000	103	0.8125	0.744415807560113	1	0.980691056910573
Chr04	8500001	8600000	19	0.875	0.835526315789368	0.96875	0.841145833333375
Chr04	8600001	8700000	23	0.6875	0.689484126984095	1	0.926470588235294
Chr04	8700001	8800000	43	0.5	0.534722222222222	0.666666666667	0.694940476190714
Chr04	8800001	8900000	19	0.5625	0.556547619047643	0.875	0.851851851851889
Chr04	8900001	9e+06	24	0.6041666666665	0.541666666666667	0.875	0.8125
Chr04	9000001	9100000	90	0.9375	0.8726851851852	1	0.970545977011506
Chr04	9100001	9200000	51	0.4375	0.533854166666708	1	0.8325
Chr04	9200001	9300000	20	0.5	0.467105263157895	0.875	0.833333333333353
Chr04	9300001	9400000	34	0.625	0.618303571428607	0.75	0.81041666666675
Chr04	9400001	9500000	24	0.5625	0.56249999999997	0.875	0.8385416666668
Chr04	9500001	9600000	62	0.75	0.748611111111067	0.8541666666665	0.82291666666675
Chr04	9600001	9700000	49	0.75	0.793269230769256	0.916666666667	0.850961538461615
Chr04	9700001	9800000	22	0.75	0.749007936507857	1	0.895833333333333
Chr04	9800001	9900000	9	0.53125	0.61458333333325	0.8125	0.8041666666668
Chr04	9900001	1e+07	32	0.4375	0.479885057471276	0.8125	0.818359375000031
Chr04	10000001	10100000	30	0.666666666667	0.669270833333375	0.9375	0.861979166666708
Chr04	10100001	10200000	21	0.6770833333335	0.727864583333438	0.8125	0.73958333333325
Chr04	10200001	10300000	11	0.84375	0.7291666666667	0.6354166666665	0.64583333333325
Chr04	10300001	10400000	3	NA	NA	NA	NA
Chr04	10400001	10500000	18	0.5	0.571614583333375	0.7083333333335	0.7770833333335
Chr04	10500001	10600000	59	0.625	0.629020467836246	0.875	0.824829931972822
Chr04	10600001	10700000	15	1	0.953525641025615	1	1
Chr04	10700001	10800000	6	0.9375	0.833333333333333	1	0.979166666666667
Chr04	10800001	10900000	39	0.5625	0.555372807017553	0.78125	0.789473684210526
Chr04	10900001	1.1e+07	33	0.75	0.675595238095225	1	0.91307471264369
Chr04	11000001	11100000	94	0.625	0.608739837398378	0.875	0.801114341085291
Chr04	11100001	11200000	26	0.75	0.702256944444417	0.9375	0.9140625
Chr04	11200001	11300000	18	0.53125	0.519531249999937	0.8125	0.822916666666688
Chr04	11300001	11400000	31	0.5	0.479166666666667	0.8125	0.804861111111133
Chr04	11400001	11500000	88	0.625	0.600000000000025	0.75	0.79668674698794
Chr04	11500001	11600000	45	0.53125	0.518749999999977	0.90625	0.907670454545455
Chr04	11600001	11700000	16	0.78125	0.674479166666625	0.875	0.901785714285714
Chr04	11700001	11800000	47	0.5	0.530995934959341	0.78125	0.845942982456184
Chr04	11800001	11900000	98	0.5	0.548689138576809	0.75	0.814709595959606
Chr04	11900001	1.2e+07	33	0.5	0.485339506172826	0.75	0.810483870967806
Chr04	12000001	12100000	19	0.90625	0.814814814814778	1	0.980263157894737
Chr04	12100001	12200000	5	0.65625	0.671875	0.9375	0.9375
Chr04	12200001	12300000	22	0.5625	0.563446969696955	0.875	0.834429824561526
Chr04	12300001	12400000	31	0.375	0.459005376344097	0.75	0.778409090909182
Chr04	12400001	12500000	30	0.625	0.655753968253952	0.75	0.818181818181864
Chr04	12500001	12600000	5	0.875	0.75	0.666666666667	0.6875000000002
Chr04	12600001	12700000	7	0.583333333333	0.607142857142857	0.90625	0.890625
Chr04	12700001	12800000	10	0.5729166666665	0.520833333333375	0.90625	0.8375
Chr04	12800001	12900000	18	0.5625	0.652777777777778	0.90625	0.879629629629611
Chr04	12900001	1.3e+07	27	0.5625	0.570512820512846	0.75	0.809294871794885
Chr04	13000001	13100000	6	0.71875	0.739583333333333	0.8125	0.840277777777833
Chr04	13100001	13200000	20	0.625	0.5229166666667	0.875	0.740625
Chr04	13200001	13300000	38	0.625	0.580439814814806	0.90625	0.891447368421053
Chr04	13300001	13400000	12	0.833333333333	0.778409090909091	1	0.9291666666667
Chr04	13400001	13500000	23	0.6875	0.608134920634905	0.90625	0.895833333333333
Chr04	13500001	13600000	20	0.625	0.600490196078412	0.8125	0.758680555555583
Chr04	13600001	13700000	19	0.375	0.349264705882412	0.8125	0.7791666666666
Chr04	13700001	13800000	48	0.5	0.566287878787886	0.875	0.817592592592622
Chr04	13800001	13900000	27	0.71875	0.675480769230692	1	0.942901234567926
Chr04	13900001	1.4e+07	17	0.4375	0.535539215686353	0.875	0.86328125
Chr04	14000001	14100000	21	0.4375	0.483552631578895	0.8125	0.844298245614053
Chr04	14100001	14200000	30	0.666666666667	0.650173611111208	0.875	0.861111111111167
Chr04	14200001	14300000	26	0.7083333333335	0.69921875	0.84375	0.84722222222225
Chr04	14300001	14400000	20	0.5625	0.611111111111067	0.9375	0.911764705882353
Chr04	14400001	14500000	44	0.75	0.729662698412714	1	0.936046511627907
Chr04	14500001	14600000	24	1	0.896875	0.9375	0.887310606060636
Chr04	14600001	14700000	29	0.5	0.510416666666625	0.8125	0.839409722222292
Chr04	14700001	14800000	36	0.5625	0.546370967741945	1	0.939393939393939
Chr04	14800001	14900000	26	0.583333333333	0.603174603174524	0.75	0.82916666666672
Chr04	14900001	1.5e+07	111	0.5729166666665	0.552083333333329	0.8125	0.83834876543212
Chr04	15000001	15100000	19	0.583333333333	0.575980392156882	0.8125	0.800245098039235
Chr04	15100001	15200000	9	0.4375	0.505952380952429	0.833333333333	0.868055555555556
Chr04	15200001	15300000	29	0.5625	0.597756410256462	0.875	0.867788461538462
Chr04	15300001	15400000	1	NA	NA	NA	NA
Chr04	15400001	15500000	21	0.375	0.439692982456105	0.875	0.866228070175474
Chr04	15500001	15600000	4	NA	NA	NA	NA
Chr04	15600001	15700000	91	0.5	0.475609756097537	1	0.879901960784382
Chr04	15700001	15800000	5	0.3125	0.30416666666666	0.78125	0.79166666666675
Chr04	15800001	15900000	43	0.333333333333	0.406609195402272	0.9375	0.885995370370417
Chr04	15900001	1.6e+07	10	0.3125	0.4375	1	0.9208333333333
Chr04	16000001	16100000	37	0.3125	0.384523809523886	0.75	0.814189189189189
Chr04	16100001	16200000	54	0.333333333333	0.387061403508684	0.8333333333335	0.838141025641058
Chr04	16200001	16300000	9	0.416666666667	0.4765625	0.90625	0.890625
Chr04	16300001	16400000	2	NA	NA	NA	NA
Chr04	16400001	16500000	3	NA	NA	NA	NA
Chr04	16500001	16600000	18	0.875	0.675925925926	1	0.909722222222222
Chr04	16600001	16700000	20	0.5	0.539772727272818	1	0.981770833333312
Chr04	16700001	16800000	18	0.28125	0.2673611111111	0.9375	0.8984375
Chr04	16800001	16900000	15	0.2083333333335	0.380208333333413	0.75	0.825892857142857
Chr04	16900001	1.7e+07	27	0.333333333333	0.348484848484832	0.8125	0.7996794871795
Chr04	17000001	17100000	12	0.34375	0.325520833333375	0.75	0.75
Chr04	17100001	17200000	19	0.25	0.287760416666706	0.875	0.825892857142857
Chr04	17200001	17300000	5	1	0.958333333333333	1	1
Chr04	17300001	17400000	93	0.1875	0.265151515151511	0.75	0.806034482758655
Chr04	17400001	17500000	22	0.3125	0.30208333333335	0.916666666667	0.903508771929842
Chr04	17500001	17600000	34	0.375	0.40416666666664	0.75	0.807098765432148
Chr04	17600001	17700000	32	0.5	0.5227272727273	1	0.914583333333367
Chr04	17700001	17800000	42	0.375	0.403735632183897	1	0.952724358974385
Chr04	17800001	17900000	29	0.416666666667	0.504960317460333	1	0.927884615384615
Chr04	17900001	1.8e+07	10	0.375	0.476851851851778	0.9375	0.8354166666666
Chr04	18000001	18100000	52	0.25	0.289583333333333	0.75	0.79000000000002
Chr04	18100001	18200000	28	0.333333333333	0.3041666666665	0.75	0.84166666666668
Chr04	18200001	18300000	61	0.25	0.199712643678079	1	0.88421474358975
Chr04	18300001	18400000	13	0.1770833333335	0.1895833333334	0.8125	0.828125
Chr04	18400001	18500000	52	0.4375	0.549019607843176	1	0.96083333333334
Chr04	18500001	18600000	68	0.25	0.238864942528747	0.78125	0.840725806451629
Chr04	18600001	18700000	1	NA	NA	NA	NA
Chr04	18700001	18800000	231	0.125	0.184773123909276	0.8125	0.846712538226312
Chr04	18800001	18900000	217	0.1875	0.212325349301381	0.75	0.815270935960601
Chr04	18900001	1.9e+07	30	0.3125	0.321759259259389	0.875	0.884868421052632
Chr04	19000001	19100000	109	0.25	0.243489583333343	0.75	0.821012544802892
Chr04	19100001	19200000	59	0.3125	0.285714285714278	0.875	0.870833333333345
Chr04	19200001	19300000	373	0.125	0.157440476190475	0.75	0.811858076563983
Chr04	19300001	19400000	76	0.3125	0.333698830409356	0.78125	0.831801470588265
Chr04	19400001	19500000	27	0.25	0.270833333333333	0.8125	0.873456790123444
Chr04	19500001	19600000	16	0.0625	0.2125	0.375	0.45833333333325
Chr04	19600001	19700000	35	0.5	0.485833333333292	0.8541666666665	0.86875
Chr04	19700001	19800000	10	0.4166666666665	0.434027777777667	0.75	0.743055555555667
Chr04	19800001	19900000	15	0.25	0.206597222222108	0.5625	0.604166666666667
Chr04	19900001	2e+07	13	0.375	0.416666666666667	0.875	0.827380952381
Chr04	20000001	20100000	26	0.833333333333	0.763157894736842	1	0.920673076923077
Chr04	20100001	20200000	87	1	0.804487179487185	1	0.943343495934963
Chr04	20200001	20300000	17	0.916666666667	0.796130952381071	1	0.956944444444467
Chr04	20300001	20400000	15	0.666666666667	0.625000000000067	0.9375	0.916666666666667
Chr04	20400001	20500000	33	0.3229166666665	0.366319444444417	0.333333333333	0.444444444444333
Chr04	20500001	20600000	92	0.4479166666665	0.574218749999956	1	0.979928861788634
Chr04	20600001	20700000	7	0.666666666667	0.638888888889	0.75	0.8125
Chr04	20700001	20800000	1	NA	NA	NA	NA
Chr04	20800001	20900000	3	NA	NA	NA	NA
Chr04	20900001	2.1e+07	30	0.25	0.232499999999972	0.75	0.7325
Chr04	21000001	21100000	34	0.4375	0.45770202020203	0.875	0.856004901960765
Chr04	21100001	21200000	159	0.166666666667	0.214139344262311	0.75	0.79153050108934
Chr04	21200001	21300000	79	0.5729166666665	0.5422619047619	0.875	0.864730046948352
Chr04	21300001	21400000	60	0.333333333333	0.372874149659822	0.75	0.748579545454545
Chr04	21400001	21500000	11	0.25	0.244318181818182	0.8125	0.8125
Chr04	21500001	21600000	18	0.3125	0.302083333333311	0.875	0.840277777777778
Chr04	21600001	21700000	51	0.583333333333	0.502450980392118	1	0.944047619047629
Chr04	21700001	21800000	42	0.375	0.412946428571379	0.75	0.779057017543868
Chr04	21800001	21900000	12	0.333333333333	0.454545454545273	0.625	0.5625
Chr04	21900001	2.2e+07	81	0.5	0.523401826484018	0.875	0.88359375
Chr04	22000001	22100000	12	0.3125	0.348484848484818	0.75	0.76875
Chr04	22100001	22200000	8	0.4166666666665	0.4921875	0.875	0.839285714285714
Chr04	22200001	22300000	7	0.75	0.583333333333333	1	0.91666666666675
Chr04	22300001	22400000	20	0.25	0.194940476190429	0.75	0.7145833333334
Chr04	22400001	22500000	56	0.3229166666665	0.297275641025638	0.916666666667	0.828776041666688
Chr04	22500001	22600000	7	0.625	0.625	0.6875	0.6708333333334
Chr04	22600001	22700000	7	0.75	0.611111111111	0.833333333333	0.6666666666666
Chr04	22700001	22800000	23	0.3229166666665	0.3958333333333	0.84375	0.794642857142929
Chr04	22800001	22900000	23	0.28125	0.329861111111167	0.75	0.695436507936476
Chr04	22900001	2.3e+07	60	1	0.865327380952429	1	0.942401960784333
Chr04	23000001	23100000	42	0.416666666667	0.44927536231887	1	0.918560606060591
Chr04	23100001	23200000	151	0.1875	0.228769841269821	0.333333333333	0.518849206349127
Chr04	23200001	23300000	50	0.25	0.364329268292683	0.875	0.786309523809514
Chr04	23300001	23400000	35	0.3125	0.334635416666688	0.8125	0.815025252525242
Chr04	23400001	23500000	17	0.25	0.337500000000067	0.8125	0.732843137254941
Chr04	23500001	23600000	122	0.3125	0.303852201257879	0.8125	0.825000000000008
Chr04	23600001	23700000	21	0.40625	0.421875	0.833333333333	0.815972222222167
Chr04	23700001	23800000	60	0.25	0.281045751634026	0.75	0.751488095238107
Chr04	23800001	23900000	14	0.4375	0.385416666666714	0.8541666666665	0.858630952380929
Chr04	23900001	2.4e+07	21	0.28125	0.37916666666668	0.8125	0.791666666666684
Chr04	24000001	24100000	37	0.1875	0.184626436781586	0.6770833333335	0.614583333333346
Chr04	24100001	24200000	48	0.25	0.25347222222215	0.75	0.729729729729784
Chr04	24200001	24300000	16	0.1875	0.258680555555583	0.8125	0.8222222222222
Chr04	24300001	24400000	20	0.333333333333	0.3346354166666	0.833333333333	0.817982456140316
Chr04	24400001	24500000	7	0.25	0.25	0.875	0.8125
Chr04	24500001	24600000	21	0.2916666666665	0.325892857142807	0.6875	0.689393939394091
Chr04	24600001	24700000	124	0.125	0.196280991735548	0.75	0.730006720430105
Chr04	24700001	24800000	47	0.375	0.481199186991834	0.75	0.816239316239333
Chr04	24800001	24900000	19	0.375	0.342592592592589	0.75	0.83984375
Chr04	24900001	2.5e+07	13	0.3125	0.39166666666663	0.75	0.720486111111167
Chr04	25000001	25100000	91	0.3125	0.336131840796028	0.75	0.737446581196564
Chr04	25100001	25200000	57	0.166666666667	0.207702020202067	0.75	0.781798245614
Chr04	25200001	25300000	49	0.1875	0.252777777777733	0.541666666667	0.531250000000071
Chr04	25300001	25400000	21	0.46875	0.476851851851833	0.9375	0.860745614035105
Chr04	25400001	25500000	19	0.4375	0.4560185185185	0.875	0.772058823529471
Chr04	25500001	25600000	19	0.3229166666665	0.284722222222167	0.71875	0.67708333333325
Chr04	25600001	25700000	14	0.25	0.219907407407333	0.78125	0.758928571428571
Chr04	25700001	25800000	2	NA	NA	NA	NA
Chr04	25800001	25900000	11	1	0.81875	0.9375	0.8375
Chr04	25900001	2.6e+07	56	0.333333333333	0.308712121212139	0.78125	0.8446557971015
Chr04	26000001	26100000	44	0.25	0.224166666666568	0.71875	0.740808823529412
Chr04	26100001	26200000	5	0.1458333333335	0.15104166666675	0.625	0.6208333333334
Chr04	26200001	26300000	38	0.25	0.233630952380879	0.875	0.8319444444445
Chr04	26300001	26400000	59	0.416666666667	0.454475308642074	1	0.899925595238107
Chr04	26400001	26500000	59	0.46875	0.458912037037064	0.9375	0.851063829787277
Chr04	26500001	26600000	23	0.3125	0.283143939393936	0.833333333333	0.818452380952381
Chr04	26600001	26700000	29	0.166666666667	0.197368421052542	0.666666666667	0.74228395061737
Chr04	26700001	26800000	40	0.25	0.248214285714314	0.75	0.782407407407389
Chr04	26800001	26900000	32	0.21875	0.23076923076925	0.75	0.696120689655172
Chr04	26900001	2.7e+07	52	0.4270833333335	0.42663043478263	0.875	0.845996732026118
Chr04	27000001	27100000	16	0.333333333333	0.418269230769231	0.75	0.768229166666625
Chr04	27100001	27200000	6	0.25	0.2833333333334	0.5625	0.6708333333334
Chr04	27200001	27300000	6	0.375	0.361111111111167	0.6458333333335	0.6875
Chr04	27300001	27400000	4	NA	NA	NA	NA
Chr04	27400001	27500000	34	0.416666666667	0.377232142857189	0.666666666667	0.587797619047714
Chr04	27500001	27600000	7	0.25	0.28125	0.3125	0.395833333333286
Chr04	27600001	27700000	15	0.0833333333333	0.1426282051282	0.7083333333335	0.706845238095286
Chr04	27700001	27800000	36	0.25	0.2844551282051	0.833333333333	0.820402298850552
Chr04	27800001	27900000	5	0.25	0.25	0.6145833333335	0.6145833333335
Chr04	27900001	2.8e+07	48	0.25	0.309294871794897	0.75	0.777314814814844
Chr04	28000001	28100000	39	0.25	0.424342105263174	0.833333333333	0.835069444444389
Chr04	28100001	28200000	17	0.40625	0.423611111111108	0.625	0.65
Chr04	28200001	28300000	13	0.166666666667	0.22916666666676	0.5	0.579861111111
Chr04	28300001	28400000	2	NA	NA	NA	NA
Chr04	28400001	28500000	45	0.3229166666665	0.316406249999937	0.5625	0.53219696969697
Chr04	28500001	28600000	27	0.25	0.29791666666665	0.5416666666665	0.490384615384615
Chr04	28600001	28700000	23	0.25	0.217803030303027	0.75	0.646929824561421
Chr04	28700001	28800000	108	0.25	0.214139344262256	0.75	0.746905940594069
Chr04	28800001	28900000	21	0.25	0.37222222222222	0.666666666667	0.666666666666706
Chr04	28900001	2.9e+07	18	0.1145833333335	0.190972222222167	0.833333333333	0.801470588235235
Chr04	29000001	29100000	23	0.5	0.529761904761857	0.75	0.779605263157947
Chr04	29100001	29200000	44	0.416666666667	0.474116161616261	0.833333333333	0.832754629629639
Chr04	29200001	29300000	29	0.166666666667	0.245265151515182	0.75	0.759672619047643
Chr04	29300001	29400000	37	0.416666666667	0.408730158730205	0.6875	0.726715686274529
Chr04	29400001	29500000	78	0.28125	0.256410256410154	0.75	0.771666666666697
Chr04	29500001	29600000	39	0.375	0.40948275862069	0.75	0.753063725490206
Chr04	29600001	29700000	42	0.333333333333	0.364864864864878	0.75	0.743055555555538
Chr04	29700001	29800000	63	0.1875	0.204629629629611	0.625	0.614197530864135
Chr04	29800001	29900000	37	0.28125	0.299632352941156	0.583333333333	0.591666666666657
Chr04	29900001	3e+07	7	0.40625	0.402777777777833	0.8125	0.746527777777833
Chr04	30000001	30100000	35	0.25	0.302734374999969	0.75	0.722619047619029
Chr04	30100001	30200000	8	0.375	0.354166666666667	0.40625	0.453125
Chr04	30200001	30300000	21	0.125	0.17291666666665	0.0625	0.28020833333335
Chr04	30300001	30400000	23	0.375	0.453124999999942	0.75	0.696557971014522
Chr04	30400001	30500000	38	0.166666666667	0.201593137254921	0.53125	0.516544117647088
Chr04	30500001	30600000	10	0.125	0.138888888888833	0.5	0.577380952380857
Chr04	30600001	30700000	1	NA	NA	NA	NA
Chr04	30700001	30800000	2	NA	NA	NA	NA
Chr04	30800001	30900000	8	0.5104166666665	0.52083333333325	0.9375	0.758928571428571
Chr04	30900001	3.1e+07	27	0.666666666667	0.551470588235412	1	0.898148148148148
Chr04	31000001	31100000	15	0.5	0.5333333333334	0.84375	0.829861111111083
Chr04	31100001	31200000	6	0.5	0.5	1	0.925
Chr04	31200001	31300000	11	0.8125	0.661458333333375	0.8541666666665	0.8083333333332
Chr04	31300001	31400000	117	0.166666666667	0.202628968253989	0.75	0.741865079365076
Chr04	31400001	31500000	22	0.333333333333	0.475877192982474	0.875	0.8677083333334
Chr04	31500001	31600000	20	0.3958333333335	0.377604166666706	0.6875	0.584558823529412
Chr04	31600001	31700000	31	0.25	0.248106060606	0.75	0.717147435897462
Chr04	31700001	31800000	15	0.25	0.2708333333332	0.75	0.790277777777867
Chr04	31800001	31900000	26	0.4270833333335	0.473958333333358	0.75	0.717013888888833
Chr04	31900001	3.2e+07	29	0.166666666667	0.223039215686288	1	0.9375
Chr04	32000001	32100000	31	0.25	0.232253086419726	0.5	0.5402777777778
Chr04	32100001	32200000	33	0.53125	0.553385416666656	0.75	0.718098958333312
Chr04	32200001	32300000	47	0.4270833333335	0.431985294117674	0.75	0.798076923076923
Chr04	32300001	32400000	16	0.333333333333	0.366319444444525	0.75	0.809294871794923
Chr04	32400001	32500000	64	0.333333333333	0.406249999999923	0.75	0.804956896551759
Chr04	32500001	32600000	47	0.3125	0.339285714285714	0.833333333333	0.785185185185133
Chr04	32600001	32700000	36	0.333333333333	0.358695652173839	0.75	0.739583333333393
Chr04	32700001	32800000	156	0.1875	0.214015151515117	0.75	0.785095078299812
Chr04	32800001	32900000	16	0.375	0.388257575757636	0.8125	0.769444444444467
Chr04	32900001	3.3e+07	72	0.125	0.193939393939396	0.625	0.647095959595955
Chr04	33000001	33100000	17	0.25	0.285256410256408	0.666666666667	0.651041666666688
Chr04	33100001	33200000	67	0.1875	0.209786821705433	0.75	0.783653846153877
Chr04	33200001	33300000	30	0.4375	0.450617283950593	0.6875	0.680288461538462
Chr04	33300001	33400000	17	0.65625	0.631510416666625	0.9375	0.871323529411765
Chr04	33400001	33500000	19	0.4166666666665	0.4285714285715	0.75	0.744791666666813
Chr04	33500001	33600000	27	0.1770833333335	0.30000000000005	0.666666666667	0.642992424242591
Chr04	33600001	33700000	65	0.375	0.409336419753085	0.75	0.755208333333328
Chr04	33700001	33800000	45	0.25	0.345157657657692	0.75	0.798934108527186
Chr04	33800001	33900000	22	0.3541666666665	0.369318181818227	0.6875	0.701704545454545
Chr04	33900001	3.4e+07	3	NA	NA	NA	NA
Chr04	34000001	34100000	66	0.3125	0.407327586206931	0.75	0.741025641025631
Chr04	34100001	34200000	1	NA	NA	NA	NA
Chr04	34200001	34300000	15	0.625	0.465277777777778	0.78125	0.793154761904786
Chr04	34300001	34400000	56	0.3125	0.370738636363636	0.8125	0.822916666666685
Chr04	34400001	34500000	39	0.416666666667	0.386363636363697	0.875	0.815878378378378
Chr04	34500001	34600000	66	0.125	0.240566037735866	0.75	0.79098360655741
Chr04	34600001	34700000	201	0.1875	0.194196428571419	0.75	0.814867424242438
Chr04	34700001	34800000	25	0.46875	0.45416666666663	0.833333333333	0.836622807017526
Chr04	34800001	34900000	33	0.1770833333335	0.238095238095307	0.75	0.808593750000031
Chr04	34900001	3.5e+07	31	0.125	0.208333333333327	0.666666666667	0.69899425287369
Chr04	35000001	35100000	7	0.6875	0.6631944444445	0.9375	0.895833333333333
Chr04	35100001	35200000	28	0.1875	0.305921052631595	0.666666666667	0.722222222222381
Chr04	35200001	35300000	9	0.78125	0.65625	0.90625	0.796875
Chr04	35300001	35400000	7	0	0.297619047619	0.75	0.767857142857143
Chr04	35400001	35500000	3	NA	NA	NA	NA
Chr04	35500001	35600000	5	0.1979166666665	0.25520833333325	0.625	0.6291666666666
Chr04	35600001	35700000	23	0.3125	0.289855072463783	0.78125	0.788825757575773
Chr04	35700001	35800000	5	0.5625	0.5625	0.8125	0.75
Chr04	35800001	35900000	10	0.458333333333	0.3937499999999	0.75	0.7374999999999
Chr04	35900001	3.6e+07	21	0.666666666667	0.612103174603238	0.875	0.847222222222238
Chr04	36000001	36100000	16	0.28125	0.354166666666688	0.84375	0.795572916666688
Chr04	36100001	36200000	30	0.5	0.477777777777767	0.875	0.875
Chr04	36200001	36300000	38	0.625	0.628333333333372	1	0.921717171717152
Chr04	36300001	36400000	15	0.375	0.404761904762	1	0.8527777777778
Chr04	36400001	36500000	38	0.166666666667	0.221982758620721	0.666666666667	0.677380952381
Chr04	36500001	36600000	26	0.375	0.439236111111096	0.875	0.82666666666668
Chr04	36600001	36700000	23	0.416666666667	0.383771929824579	0.8229166666665	0.786931818181818
Chr04	36700001	36800000	27	0.4375	0.45	0.833333333333	0.79666666666668
Chr04	36800001	36900000	96	0.5	0.5333333333334	0.833333333333	0.815178571428486
Chr04	36900001	3.7e+07	24	0.3125	0.469202898550752	0.75	0.7881944444445
Chr04	37000001	37100000	124	0.25	0.252487562189016	0.75	0.741703539823035
Chr04	37100001	37200000	11	0.3125	0.382812500000125	0.75	0.829545454545455
Chr04	37200001	37300000	4	NA	NA	NA	NA
Chr04	37300001	37400000	23	1	0.716911764705882	0.8125	0.832386363636364
Chr04	37400001	37500000	14	0.7083333333335	0.6875	1	0.92708333333325
Chr04	37500001	37600000	31	0.75	0.765224358974308	0.9375	0.91666666666669
Chr04	37600001	37700000	50	0.25	0.240530303030282	0.75	0.797554347826087
Chr04	37700001	37800000	27	1	0.8791666666667	1	0.932017543859684
Chr04	37800001	37900000	40	0.5	0.511994949495	0.916666666667	0.871260683760692
Chr04	37900001	3.8e+07	4	NA	NA	NA	NA
Chr04	38000001	38100000	42	0.166666666667	0.2342171717172	0.666666666667	0.736805555555733
Chr04	38100001	38200000	5	0.583333333333	0.5958333333332	1	0.9875
Chr04	38200001	38300000	21	0.166666666667	0.3166666666666	0.8541666666665	0.82604166666665
Chr04	38300001	38400000	11	0.0625	0.196428571428571	0.75	0.847222222222222
Chr04	38400001	38500000	22	0.25	0.294956140350805	0.5	0.580357142857143
Chr04	38500001	38600000	22	0.4375	0.44140625	0.875	0.833333333333333
Chr04	38600001	38700000	34	0.666666666667	0.594135802469185	0.9375	0.901348039215677
Chr04	38700001	38800000	35	0.333333333333	0.44354838709671	0.875	0.842857142857143
Chr04	38800001	38900000	19	0.4479166666665	0.486979166666625	0.75	0.778186274509824
Chr04	38900001	3.9e+07	17	0.25	0.2791666666666	0.625	0.666666666666647
Chr04	39000001	39100000	14	0.75	0.636363636363545	0.875	0.863636363636364
Chr04	39100001	39200000	24	0.583333333333	0.6324404761905	0.875	0.851562500000042
Chr04	39200001	39300000	6	0.40625	0.53125	0.75	0.8125
Chr04	39300001	39400000	31	0.25	0.27729885057471	0.75	0.844758064516129
Chr04	39400001	39500000	25	0.1875	0.327850877193	0.6875	0.685
Chr04	39500001	39600000	39	0.416666666667	0.434974747474727	0.90625	0.854714912280711
Chr04	39600001	39700000	35	0.5625	0.548214285714314	0.875	0.873809523809514
Chr04	39700001	39800000	1	NA	NA	NA	NA
Chr04	39800001	39900000	17	0.25	0.3145833333334	0.875	0.867647058823529
Chr04	39900001	4e+07	41	0.375	0.2844551282051	0.875	0.828828828828838
Chr04	40000001	40100000	56	0.1875	0.239919354838623	0.75	0.704931972789143
Chr04	40100001	40200000	8	0	0.229166666666667	0.75	0.786458333333375
Chr04	40200001	40300000	90	0.07291666666665	0.185185185185183	1	0.882256554307135
Chr04	40300001	40400000	33	0.25	0.277083333333333	0.8125	0.792929292929303
Chr04	40400001	40500000	27	0.4375	0.469298245614053	1	0.899691358024704
Chr04	40500001	40600000	17	0.416666666667	0.257575757575909	0.8645833333335	0.807291666666688
Chr04	40600001	40700000	30	0.0833333333333	0.0989583333334	1	0.92749999999996
Chr04	40700001	40800000	3	NA	NA	NA	NA
Chr04	40800001	40900000	52	0.3125	0.297297297297305	0.8125	0.82500000000002
Chr04	40900001	4.1e+07	65	0	0.0883838383838485	0.75	0.831597222222233
Chr04	41000001	41100000	11	0.1458333333335	0.286458333333375	0.75	0.721590909090909
Chr04	41100001	41200000	7	0.25	0.25	1	0.9583333333334
Chr04	41200001	41300000	14	0.03125	0.080729166666625	0.75	0.711309523809571
Chr04	41300001	41400000	17	0.333333333333	0.240530303030273	0.75	0.830729166666688
Chr04	41400001	41500000	95	0	0.0441542288557105	0.75	0.798534798534835
Chr04	41500001	41600000	18	0.10416666666665	0.148809523809521	0.75	0.78125
Chr04	41600001	41700000	26	0	0.0906862745098235	0.75	0.733173076923154
Chr04	41700001	41800000	22	0.09375	0.145833333333286	0.875	0.844696969697045
Chr04	41800001	41900000	16	0.25	0.3145833333335	1	0.8902777777778
Chr04	41900001	4.2e+07	2	NA	NA	NA	NA
