INDEX	ID	Name_corCOP	date_corCOP	periode_corCOP	periode_corCOP_2decades	classification_corCOP	mean_petals_binary_less10	mean_petals_binary_more25	mean_petals	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	2phenylethanol	geraniol	35dimethoxytoluene	EEfarnesol	2phenylethanol_binary10	geraniol_binary10	35dimethoxytoluene_binary0p1	2phenylethanol_binary100	geraniol_binary50	35dimethoxytoluene_binary0p1	TN2014	TN2015	TN2016	PCo1	PCo2	PCo3	PCo4	PCo5	Name2	Nb_acicules_branch_binaryTatiana	Nb_prickles_branch_binaryTatiana	uper_leaf_shine_binaryTatiana	Plant_Type_BuissonnantOuAutre	Plant_Type_ArbustifOuAutre	Shape2014_CylindriqueOuNon	Shape2014_ConiqueOuNon	Shape2014_SpheriqueOuNon	shape_corolla_FlatOrNot	shape_corolla_EnCoupeOuPas	shape_corolla_GlobuleuseOuPas	shape_corolla_AquartiersOuPas	shape_corolla_ImbriqueeOuPas	color_distribution_UnicolorOrNot	main_petal_color_redpinkpurple_vs_other	main_petal_color_white_vs_other	main_petal_color_rose_vs_other	main_petal_color_purple_vs_other	Shape_2012	Shape_2013	Shape_2014	Shape_across_year	Plant_Type	Nb_acicules_branch	Nb_prickles_branch	uper_leaf_shine	shape_corolla	size_corolla	nb_flowers_per_inflorescence	color_distribution	unicolor_yesorno	main_petal_color	PCo1_2	PCo2_2	PCo3_2	PCo4_2	PCo5_2
96	la_reine_D8	la_reine	1842	[1840-1849]	[1830-1849]	HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.16978945	-24.74616432	53.65289481	-91.6015736	6.262725568	la_reine_D8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.16978945	-24.74616432	53.65289481	-91.6015736	6.262725568
97	la_sirene_A9	la_sirene	1867	[1860-1869]	[1850-1869]	HP	0	1	62.8	NR	1	1	NR29	NR	1	NR44	NR	1	NR45	NR	1	4.54667	47.9667	0	0	0	1	0	0	0	0	0	0	0	-100.3221991	78.91633458	-51.20541577	-61.29790818	-24.42730283	la_sirene_A9	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	5	3	5	2	11	5	5	unicolor	1	pink	-100.3221991	78.91633458	-51.20541577	-61.29790818	-24.42730283
98	lamotte_sanguin_D12	lamotte_sanguin	1869	[1860-1869]	[1850-1869]	HP	0	1	114	R	2	2	R56	R	2	R75	R	2	R90	R		212.907	11.8167	0	0	1	1	0	1	0	0	4	4	4	-33.12660536	-49.99774462	65.62698067	-84.96741865	-8.761960917	lamotte_sanguin_D12	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	7	5	5	3	11	5	3	unicolor	1	pink	-33.12660536	-49.99774462	65.62698067	-84.96741865	-8.761960917
99	lea_F1	lea	1825	uncertain	NA	Hgal	0	1	115.6	NR	1	1	NR146	NR	1	NR213	NR	1	NA	NA	NA	528.14	94.21	0	2.09	1	1	0	1	1	1	4	0	3	127.3220054	14.93564279	14.90443907	13.39650284	-55.08801693	lea_F1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127.3220054	14.93564279	14.90443907	13.39650284	-55.08801693
100	leda_E6	leda	1827	[1820-1829]	[<1800-1829]	D	0	1	117	NR	1	1.33	NR48	NR	1	NR65	NR	1	R26	R	2	714.14	34.84	0	0	1	1	0	1	0	0	1	0	0	136.8273362	28.13269842	34.47347126	5.049887776	-45.07361476	leda_E6	1	1	0	1	0	0	1	0	NA	NA	NA	NA	NA	0	0	1	0	0	3	1	2	NA	5	7	5	2	NA	3	3	mixed	0	white	136.8273362	28.13269842	34.47347126	5.049887776	-45.07361476
101	leuchtstern_G2	leuchtstern	1889	[1880-1889]	[1870-1889]	Hmult	1	0	5	NR	1	1	NR187	NR	1	NR262	NR	1	NR267	NR	1	653.643	1.07667	0	0	1	0	0	1	0	0	1	2	3	-117.0689884	113.0128176	-103.978127	19.59771956	-108.09685	leuchtstern_G2	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	2	2	3	NA	9	5	3	3	3	3	7	unicolor	1	pink	-117.0689884	113.0128176	-103.978127	19.59771956	-108.09685
102	louis_lille_D9	louis_lille	1887	[1880-1889]	[1870-1889]	HP	0	1	88	NR	1	1	NA	NA	NA	NR27	NR	1	NR25	NR	1	619.152	81.412	0	3.452	1	1	0	1	1	1	0	0	1	149.0836631	76.67009345	71.98944202	9.584793699	33.9454973	louis_lille_D9	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	NA	2	1	NA	5	7	3	2	9	5	3	unicolor	1	pink	149.0836631	76.67009345	71.98944202	9.584793699	33.9454973
103	marguerite_de_roman_E12	marguerite_de_roman	1882	[1880-1889]	[1870-1889]	HP	0	1	61	RF	3	2.66	R2	R	2	RF5	RF	3	RF8	RF	3	309.76	159.07	0	0	1	1	0	1	1	0	NA	4	0	-28.44259471	-1.565777841	45.66479506	-77.12638577	-44.79501917	marguerite_de_roman_E12	0	1	0	NA	NA	0	1	0	NA	NA	NA	NA	NA	1	1	0	1	0	2	1	2	NA	NA	3	5	2	NA	5	1	unicolor	1	pink	-28.44259471	-1.565777841	45.66479506	-77.12638577	-44.79501917
104	marie_dermar_G5	marie_dermar	1889	[1880-1889]	[1870-1889]	N	NA	NA	NA	NR	1	1	NR13	NR	1	NR18	NR	1	NR13	NR	1	60.8378	17.5056	0	0.142222	1	1	0	0	0	1	4	4	2	-43.28708186	-75.63204311	22.62356339	-27.81279963	-45.60664985	marie_dermar_G5	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	3	3	3	3	9	3	3	2	3	3	3	unicolor	1	white	-43.28708186	-75.63204311	22.62356339	-27.81279963	-45.60664985
105	maupertuis_H8	maupertuis	1868	[1860-1869]	[1850-1869]	M	0	1	75.4	R	2	2	R8	R	2	R10	R	2	R11	R	2	288.727	159.18	0.396667	2.45	1	1	1	1	1	1	0	0	0	149.7510299	75.53968062	76.19837258	-0.340348671	19.29428871	maupertuis_H8	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	2	2	2	2	5	7	7	2	11	3	3	unicolor	1	purple	149.7510299	75.53968062	76.19837258	-0.340348671	19.29428871
106	may_queen_D11	may_queen	1898	[1890-1899]	[1890-1909]	Hwich	0	1	94.8	NA	NA	1.5	NA	NA	NA	NR47	NR	1	R18	R	2	271.084	10.6729	0	6.12714	1	1	0	1	0	1	3	3	3	-94.15671289	17.35587869	-44.44924158	-6.833426969	7.949321975	may_queen_D11	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	NA	3	3	3	5	3	3	3	11	5	3	unicolor	1	pink	-94.15671289	17.35587869	-44.44924158	-6.833426969	7.949321975
107	mercedes_B1	mercedes	1847	[1840-1849]	[1830-1849]	Hgal	0	1	105.4	NR	1	1	NR170	NR	1	NR242	NR	1	NR252	NR	1	353.307	106.48	0	4.79333	1	1	0	1	1	1	1	3	0	151.2319846	71.05606992	64.76838422	12.43803334	33.43240379	mercedes_B1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	2	1	1	NA	5	5	5	2	7	3	3	mixed	0	pink	151.2319846	71.05606992	64.76838422	12.43803334	33.43240379
108	minette_D8	minette	1819	[1810-1819]	[<1800-1829]	C	0	1	55.6	NR	1	1	NR21	NR	1	NR30	NR	1	NR28	NR	1	368.983	78.3367	0	4.93333	1	1	0	1	1	1	0	0	0	156.7693284	-96.34996829	-83.94353609	22.09986752	-69.45953072	minette_D8	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	5	3	3	3	11	5	3	unicolor	1	pink	156.7693284	-96.34996829	-83.94353609	22.09986752	-69.45953072
109	miranda_F10	miranda	1869	[1860-1869]	[1850-1869]	P	0	1	58.75	R	2	1.66	R26	R	2	NR110	NR	1	R46	R	2	251.547	52.04	0	14.7933	1	1	0	1	1	1	3	4	4	52.91025965	13.15035142	20.15879522	-2.531990949	-30.48056713	miranda_F10	0	1	1	NA	NA	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	2	NA	NA	3	5	3	11	5	3	unicolor	1	pink	52.91025965	13.15035142	20.15879522	-2.531990949	-30.48056713
110	mle_cecile_brunner_D12	mle_cecile_brunner	1880	[1880-1889]	[1870-1889]	Pol	NA	NA	NA	RF	3	2.66	RF12	RF	3	R19	R	2	RF30	RF	3	918.327	47.4333	0	0	1	1	0	1	0	0	0	0	0	-164.4839804	-36.79953984	23.00851818	152.833815	-101.6292943	mle_cecile_brunner_D12	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	3	2	2	NA	5	3	1	3	5	3	3	unicolor	1	pink	-164.4839804	-36.79953984	23.00851818	152.833815	-101.6292943
111	mme_a_meilland_climbing_E1	mme_a_meilland_climbing	1935	>1910	NA	HT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-130.5839899	-107.6541907	84.3612405	29.12021003	7.494717925	mme_a_meilland_climbing_E1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-130.5839899	-107.6541907	84.3612405	29.12021003	7.494717925
112	mme_antoine_mary_E3	mme_antoine_mari	1890	[1890-1899]	[1890-1909]	T	NA	NA	NA	RF	3	3	NA	NA	NA	RF7	RF	3	RF12	RF	3	0	0	11.41	0	0	0	1	0	0	0	1	0	1	-222.1024838	-113.2859429	77.18669538	121.164302	15.31221179	mme_antoine_mary_E3	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	NA	2	2	2	7	3	1	4	7	5	3	unicolor	1	pink	-222.1024838	-113.2859429	77.18669538	121.164302	15.31221179
113	mme_d_herbray_E4	mme_d_hebray	1857	[1850-1859]	[1850-1869]	C	0	1	68	NR	1	1	NR163	NR	1	NR234	NR	1	NR244	NR	1	189.393	20.78	0	0	1	1	0	1	0	0	1	0	0	139.8460429	89.73089155	74.80107126	11.8280336	29.56048273	mme_d_herbray_E4	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	2	3	2	NA	5	7	5	2	11	3	3	mixed	0	pink	139.8460429	89.73089155	74.80107126	11.8280336	29.56048273
114	mme_de_la_roche_lambert_B7	mme_de_la_roche_lambert	1851	[1850-1859]	[1850-1869]	M	0	1	69.4	RF	3	2.66	R17	R	2	RF28	RF	3	RF33	RF	3	1121.42	157.69	0	30.41	1	1	0	1	1	1	5	3	3	88.64582917	62.12020295	73.49665823	-10.11007465	0.74373154	mme_de_la_roche_lambert_B7	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	2	2	NA	5	7	5	2	11	3	3	unicolor	1	purple	88.64582917	62.12020295	73.49665823	-10.11007465	0.74373154
115	mme_e_veyrat_hermanos_G3	mme_e_veyrat_hermanos	1895	[1890-1899]	[1890-1909]	T	0	1	142.8	RF	3	3	NA	NA	NA	RF29	RF	3	RF34	RF	3	94.4133	22.0567	0	0	1	1	0	0	0	0	1	1	1	-204.8173397	-89.88549128	66.75408893	152.1680249	17.63688781	mme_e_veyrat_hermanos_G3	0	0	1	0	1	0	0	1	0	0	1	0	0	0	NA	NA	NA	NA	NA	2	3	NA	7	3	1	4	7	5	3	mixed	0	NA	-204.8173397	-89.88549128	66.75408893	152.1680249	17.63688781
116	mme_edouard_ory_D9	mme_edouard_ory	1854	[1850-1859]	[1850-1869]	M	0	1	79.8	NR	1	1	NR70	NR	1	NR92	NR	1	NR86	NR	1	0	0	1.02	0	0	0	1	0	0	0	4	4	3	22.53314172	35.26647454	55.22004546	-50.48515203	-15.7629949	mme_edouard_ory_D9	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	2	2	NA	5	5	5	3	11	5	3	unicolor	1	pink	22.53314172	35.26647454	55.22004546	-50.48515203	-15.7629949
117	mme_emilie_charon_E5	mme_emilie_charrin	1895	[1890-1899]	[1890-1909]	T	0	1	33	RF	3	3	RF51	RF	3	RF74	RF	3	RF102	RF	3	345.463	59.1	4.03667	0	1	1	1	1	1	0	2	1	2	-239.1279353	-138.2075818	103.5478691	137.8086752	67.97833959	mme_emilie_charon_E5	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	7	3	1	3	11	5	3	unicolor	1	pink	-239.1279353	-138.2075818	103.5478691	137.8086752	67.97833959
118	mme_ernest_calvat_F1	mme_ernest_calvat	1888	[1880-1889]	[1870-1889]	B	0	1	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-131.0335735	-134.6367399	56.69176292	-38.83615967	-8.835935931	mme_ernest_calvat_F1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-131.0335735	-134.6367399	56.69176292	-38.83615967	-8.835935931
119	mme_hardy_B11	mme_hardy	1832	[1830-1839]	[1830-1849]	D	0	1	97	NR	1	1	NR46	NR	1	NR63	NR	1	NR64	NR	1	564.877	21.9133	0	1.34667	1	1	0	1	0	1	4	0	0	120.1538104	50.55183177	37.82438926	15.41947577	-42.41112539	mme_hardy_B11	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	2	2	2	2	5	5	3	2	11	3	3	unicolor	1	white	120.1538104	50.55183177	37.82438926	15.41947577	-42.41112539
120	mme_lambard_E8	mme_lambard	1878	[1870-1879]	[1870-1889]	T	0	1	43.4	RF	3	3	RF19	RF	3	RF43	RF	3	RF59	RF	3	0	0	38.58	0	0	0	1	0	0	0	1	1	1	-234.429062	-155.4211407	119.3654605	126.2964691	45.906431	mme_lambard_E8	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	2	2	2	2	7	3	3	2	5	5	1	unicolor	1	pink	-234.429062	-155.4211407	119.3654605	126.2964691	45.906431
121	mme_legras_de_st_germain_E7	mme_legras_de_st_germain	1846	[1840-1849]	[1830-1849]	A	0	1	93.8	NR	1	1	NR56	NR	1	NR74	NR	1	NR71	NR	1	170.72	97.94	0	1.76667	1	1	0	1	1	1	0	0	0	132.1885497	57.22336843	25.72195592	27.83695549	20.6300504	mme_legras_de_st_germain_E7	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	3	3	3	3	5	3	1	2	11	5	3	unicolor	1	white	132.1885497	57.22336843	25.72195592	27.83695549	20.6300504
122	mme_zoetmans_E12	mme_zoetmans	unknown	[1840-1849]	[1830-1849]	D	NA	NA	NA	NR	1	1	NR134	NR	1	NR193	NR	1	NR192	NR	1	349.743	158.7	0	0.81	1	1	0	1	1	1	0	0	0	141.7711279	74.51006426	62.97350443	13.05810294	30.96163317	mme_zoetmans_E12	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	5	5	3	2	11	3	5	unicolor	1	pink	141.7711279	74.51006426	62.97350443	13.05810294	30.96163317
123	monsieur_cordeau_H6	monsieur_cordeau	1892	[1890-1899]	[1890-1909]	B	0	1	43.25	RF	3	3	RF35	RF	3	RF61	RF	3	RF83	RF	3	104.838	76.93	0.278	0	1	1	1	1	1	0	5	4	1	-52.45670091	-66.14639701	60.35093628	-128.0675043	-14.83497347	monsieur_cordeau_H6	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	1	5	3	5	3	3	5	3	unicolor	1	pink	-52.45670091	-66.14639701	60.35093628	-128.0675043	-14.83497347
124	narrow_water_D3	narrow_water	1883	[1880-1889]	[1870-1889]	N	0	0	24	RF	3	3	RF25	RF	3	RF48	RF	3	RF63	RF	3	582.798	32.32	0	0	1	1	0	1	0	0	4	4	4	-175.2118836	71.48093465	-77.3676938	-17.80246843	-156.6899255	narrow_water_D3	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	2	2	2	2	7	3	1	3	1	3	7	unicolor	1	pink	-175.2118836	71.48093465	-77.3676938	-17.80246843	-156.6899255
125	nathalie_H4	nathalie	1835	[1830-1839]	[1830-1849]	N	0	1	28	RF	3	2.66	RF33	RF	3	R63	R	2	RF77	RF	3	0	0	0	0	0	0	0	0	0	0	4	4	1	-125.1074184	-41.93371826	10.67982019	-18.15785582	27.13864627	nathalie_H4	NA	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	NA	3	4	3	5	3	unicolor	1	pink	-125.1074184	-41.93371826	10.67982019	-18.15785582	27.13864627
126	oeillet_panache_G11	oeillet_panache	1888	[1880-1889]	[1870-1889]	M	0	1	58.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	0	130.6990329	58.11237576	59.73054648	1.157404935	20.77321604	oeillet_panache_G11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130.6990329	58.11237576	59.73054648	1.157404935	20.77321604
127	old_blush_G12	old_blush	unknown	<1800	[<1800-1829]	China	0	1	26	RF	3	3	RF59	RF	3	RF87	RF	3	RF113	RF	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-287.9141307	-71.4570681	23.50716184	-68.27613868	51.48969811	old_blush_G12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-287.9141307	-71.4570681	23.50716184	-68.27613868	51.48969811
128	olivet_E2	olivet	1892	[1890-1899]	[1890-1909]	Hmult	0	1	119.4	R	2	1.66	NR183	NR	1	R83	R	2	R104	R	2	0	71.3267	0	0	0	1	0	0	1	0	4	1	4	-57.22617009	11.32250789	11.09324075	-52.42032411	4.987759482	olivet_E2	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	7	5	3	2	11	5	3	unicolor	1	pink	-57.22617009	11.32250789	11.09324075	-52.42032411	4.987759482
129	panache_superbe_F3	panachee_superbe	uncertain	uncertain	NA	Hgal	0	1	65.2	R	2	2	R61	R	2	R87	R	2	NA	NA	NA	484.12	64.05	0	0.223333	1	1	0	1	1	1	1	1	1	-42.14199393	-22.1768344	32.31482098	-71.83905944	9.815827584	panache_superbe_F3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-42.14199393	-22.1768344	32.31482098	-71.83905944	9.815827584
130	paquerette_A2	paquerette	1875	[1870-1879]	[1870-1889]	Pol	0	1	39	RF	3	2.66	RF46	RF	3	RF69	RF	3	R103	R	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	-155.3553591	155.0690659	-160.3999181	-3.427364388	68.0394713	paquerette_A2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	3	3	3	3	3	1	3	1	1	7	unicolor	1	white	-155.3553591	155.0690659	-160.3999181	-3.427364388	68.0394713
131	parks_yellow_tea_scented_china_C5	parks_yellow_tea_scented_china	unknown	unknown	NA	T	0	1	89.6	NA	NA	1.66	NR143	NR	1	RF58	RF	3	NR212	NR	1	0	8.924	24.144	0	0	0	1	0	0	0	1	0	0	-134.3726962	-59.27094171	41.32494692	148.4483782	40.63334945	parks_yellow_tea_scented_china_C5	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	2	2	3	NA	7	3	3	3	3	5	3	unicolor	1	white	-134.3726962	-59.27094171	41.32494692	148.4483782	40.63334945
132	pergolese_A5	pergolese	1840	[1840-1849]	[1830-1849]	NA	0	1	84.4	NR	1	1	NR141	NR	1	NR204	NR	1	NR206	NR	1	397.073	104.687	0	0.353333	1	1	0	1	1	1	1	0	0	144.0062179	75.44924327	70.61658493	12.99889455	16.6750155	pergolese_A5	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	3	3	3	3	5	3	3	2	9	5	3	unicolor	1	pink	144.0062179	75.44924327	70.61658493	12.99889455	16.6750155
133	perle_d_angers_F12	perle_d_angers	1879	[1870-1879]	[1870-1889]	B	0	1	56.5	NR	1	1.33	NR123	NR	1	NR174	NR	1	R68	R	2	255.963	44	0.0833333	0.0966667	1	1	0	1	0	0	5	5	5	-79.13215315	-86.03935113	41.2031213	-108.1579594	7.715414128	perle_d_angers_F12	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	7	3	1	2	11	3	3	unicolor	1	pink	-79.13215315	-86.03935113	41.2031213	-108.1579594	7.715414128
134	persian_yellow_A1	persian_yellow	unknown	unknown	NA	NA	NA	NA	NA	NA	NA	1.66	NR35	NR	1	RF84	RF	3	NR289	NR	1	26.0643	2.88286	0	0	1	0	0	0	0	0	5	4	4	157.4655765	-119.1574874	-104.8176923	44.17202617	21.25147438	persian_yellow_A1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	2	NA	5	3	3	3	7	3	3	unicolor	1	yellow	157.4655765	-119.1574874	-104.8176923	44.17202617	21.25147438
135	petite_ecossaise_F5	petite_ecossaise	1826	[1820-1829]	[<1800-1829]	Hspn	1	0	5	NR	1	1.33	NR107	NR	1	R43	R	2	NR140	NR	1	240.51	22.6	0	31	1	1	0	1	0	1	1	0	0	193.6994482	-169.4549715	-145.0804329	26.57770853	19.23743314	petite_ecossaise_F5	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	3	2	NA	7	5	3	2	1	1	1	unicolor	1	pink	193.6994482	-169.4549715	-145.0804329	26.57770853	19.23743314
136	petite_lisette_E4	petite_lisette	1817	[1810-1819]	[<1800-1829]	A	1	0	5	NR	1	1.33	NR192	NR	1	NR267	NR	1	R80	R	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	2	123.0420736	21.91617284	18.67434689	23.02370739	-63.24612282	petite_lisette_E4	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	2	2	2	2	5	5	5	2	9	3	3	unicolor	1	pink	123.0420736	21.91617284	18.67434689	23.02370739	-63.24612282
137	pink_roamer_A4	pink_roamer	1890	[1890-1899]	[1890-1909]	Hwich	1	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-150.5398043	161.0395323	-151.987952	-32.56024458	61.70831836	pink_roamer_A4	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	NA	NA	2	2	1	3	3	4	1	3	7	unicolor	1	pink	-150.5398043	161.0395323	-151.987952	-32.56024458	61.70831836
138	pompon_blanc_parfait_G6	pompon_blanc_parfait	1876	[1870-1879]	[1870-1889]	A	0	1	109	NA	NA	2.33	RF5	RF	3	NR22	NR	1	RF14	RF	3	410.29	83.018	0	0.534	1	1	0	1	1	1	4	3	4	28.6075611	-34.12779318	-65.78405811	9.386775345	-76.48251705	pompon_blanc_parfait_G6	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	2	2	2	2	7	3	1	2	11	1	3	unicolor	1	white	28.6075611	-34.12779318	-65.78405811	9.386775345	-76.48251705
139	prince_frederic_D11	prince_frederic	1840	[1840-1849]	[1830-1849]	Hgal	0	1	104.2	NR	1	1	NA	NA	NA	NR223	NR	1	NR234	NR	1	410.29	83.018	0	0.534	1	1	0	1	1	1	1	0	0	6.92280743	86.89237434	11.68827612	-6.2252687	20.41441449	prince_frederic_D11	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	NA	3	3	3	5	7	5	2	11	3	3	unicolor	1	purple	6.92280743	86.89237434	11.68827612	-6.2252687	20.41441449
140	provence_pink_C2	provence_pink	unknown	<1800	[<1800-1829]	C	0	1	78.8	NR	1	1	NR180	NR	1	NR256	NR	1	NR260	NR	1	596.347	25.36	0	1.80667	1	1	0	1	0	1	4	3	2	124.2099419	23.77224888	22.98375957	7.184981898	-56.613759	provence_pink_C2	0	0	0	1	0	0	0	1	NA	NA	NA	NA	NA	1	1	0	1	0	2	2	3	NA	5	3	3	2	NA	5	3	unicolor	1	pink	124.2099419	23.77224888	22.98375957	7.184981898	-56.613759
141	provins_renoncule_F8	provins_renoncule	1810	[1800-1810]	[<1800-1829]	Hgal	0	1	45	NR	1	1	NR53	NR	1	NR70	NR	1	NR67	NR	1	336.73	39.69	0	0	1	1	0	1	0	0	0	1	2	151.1540785	27.40844842	6.604323437	19.69630984	24.17970982	provins_renoncule_F8	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	3	NA	5	5	3	2	11	3	NA	unicolor	1	pink	151.1540785	27.40844842	6.604323437	19.69630984	24.17970982
142	pucelle_de_lille_H8	pucelle_de_lille	1828	[1820-1829]	[<1800-1829]	Hgal	0	1	68	NR	1	1	NR74	NR	1	NR96	NR	1	NR90	NR	1	527.907	208.057	0	3.65	1	1	0	1	1	1	0	1	1	146.8609421	84.84301603	79.04635884	8.367804101	33.73057286	pucelle_de_lille_H8	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	5	7	5	2	11	5	3	unicolor	1	pink	146.8609421	84.84301603	79.04635884	8.367804101	33.73057286
143	quatre_saisons_blanc_mousseux_F3	quatre_saisons_blanc_mousseux	1830	[1830-1839]	[1830-1849]	M	0	1	50	NR	1	1.33	NR206	NR	1	NR68	NR	1	R29	R	2	873.023	137.967	0	7.53	1	1	0	1	1	1	4	3	1	125.8494053	-42.53741876	-24.12804819	12.65582421	-113.7267674	quatre_saisons_blanc_mousseux_F3	1	1	0	NA	NA	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	2	NA	NA	5	5	2	7	5	5	unicolor	1	pink	125.8494053	-42.53741876	-24.12804819	12.65582421	-113.7267674
144	reine_des_centfeuilles_C3	reine_des_centfeuilles	1824	[1820-1829]	[<1800-1829]	C	0	1	138	NR	1	1	NR124	NR	1	NR176	NR	1	NR173	NR	1	556.768	64.226	0	0.708	1	1	0	1	1	1	0	0	0	115.2088047	38.18554325	37.04741347	15.40943691	-72.98094407	reine_des_centfeuilles_C3	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	2	2	3	NA	5	7	3	2	11	5	3	unicolor	1	pink	115.2088047	38.18554325	37.04741347	15.40943691	-72.98094407
