chr	startwin	medianwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr05	100001	6e+05	1100000	79	0.75	0.736471861471844	0.8125	0.796085858585848
Chr05	200001	7e+05	1200000	67	0.75	0.723958333333312	0.8125	0.775757575757582
Chr05	300001	8e+05	1300000	52	0.71875	0.70249999999998	0.75	0.71753875968993
Chr05	400001	9e+05	1400000	46	0.75	0.738636363636341	0.75	0.721283783783784
Chr05	500001	1e+06	1500000	45	0.75	0.720238095238071	0.75	0.708333333333343
Chr05	600001	1100000	1600000	40	0.75	0.754504504504486	0.6875	0.704861111111133
Chr05	700001	1200000	1700000	32	0.75	0.7486111111111	0.6875	0.673611111111125
Chr05	800001	1300000	1800000	32	0.78125	0.755555555555533	0.6875	0.675189393939409
Chr05	900001	1400000	1900000	47	0.75	0.741666666666644	0.75	0.723039215686282
Chr05	1000001	1500000	2e+06	78	0.833333333333	0.797945205479425	0.96875	0.796223958333353
Chr05	1100001	1600000	2100000	113	0.875	0.802959501557626	0.916666666667	0.798469387755118
Chr05	1200001	1700000	2200000	190	0.8125	0.753840782122894	0.833333333333	0.811637080867862
Chr05	1300001	1800000	2300000	194	0.8125	0.755806010928951	0.833333333333	0.81419573643412
Chr05	1400001	1900000	2400000	198	0.8125	0.758355614973251	0.875	0.815577651515168
Chr05	1500001	2e+06	2500000	203	0.8125	0.761334196891181	0.875	0.819368131868146
Chr05	1600001	2100000	2600000	205	0.8125	0.755341880341867	0.875	0.81682604735885
Chr05	1700001	2200000	2700000	220	0.8125	0.767857142857129	0.875	0.817214912280719
Chr05	1800001	2300000	2800000	241	0.8125	0.785984848484836	0.875	0.829186413902069
Chr05	1900001	2400000	2900000	224	0.8229166666665	0.791082554517126	0.875	0.838541666666684
Chr05	2000001	2500000	3e+06	204	0.8125	0.779187817258878	0.875	0.834274952919034
Chr05	2100001	2600000	3100000	180	0.8125	0.781430635838139	0.875	0.847972972972986
Chr05	2200001	2700000	3200000	125	0.916666666667	0.834845430107524	1	0.832213261648774
Chr05	2300001	2800000	3300000	120	0.916666666667	0.83473389355742	1	0.827013108614258
Chr05	2400001	2900000	3400000	123	0.916666666667	0.838797814207648	0.96875	0.8200096899225
Chr05	2500001	3e+06	3500000	122	0.916666666667	0.83591597796143	1	0.821034136546205
Chr05	2600001	3100000	3600000	125	0.916666666667	0.822916666666669	0.9375	0.798132183908058
Chr05	2700001	3200000	3700000	117	0.8958333333335	0.809626436781629	0.9375	0.808189655172425
Chr05	2800001	3300000	3800000	107	0.8125	0.773611111111133	0.78125	0.7471064814815
Chr05	2900001	3400000	3900000	106	0.8125	0.769822006472505	0.8125	0.749706572769972
Chr05	3000001	3500000	4e+06	96	0.8125	0.773073476702527	0.78125	0.7340277777778
Chr05	3100001	3600000	4100000	113	0.75	0.76060956790125	0.666666666667	0.709077380952393
Chr05	3200001	3700000	4200000	127	0.75	0.743840579710174	0.6875	0.678009259259256
Chr05	3300001	3800000	4300000	136	0.75	0.752371273712764	0.75	0.697180134680131
Chr05	3400001	3900000	4400000	161	0.75	0.730855855855872	0.75	0.68270833333333
Chr05	3500001	4e+06	4500000	160	0.75	0.736252834467136	0.75	0.68145833333333
Chr05	3600001	4100000	4600000	159	0.75	0.751855022831069	0.75	0.694090136054429
Chr05	3700001	4200000	4700000	156	0.75	0.75132978723405	0.75	0.674221611721615
Chr05	3800001	4300000	4800000	145	0.75	0.756520356234107	0.8125	0.691810344827586
Chr05	3900001	4400000	4900000	178	0.6875	0.724873737373739	0.666666666667	0.64816978193143
Chr05	4000001	4500000	5e+06	179	0.6875	0.722264056224904	0.666666666667	0.647001557632364
Chr05	4100001	4600000	5100000	164	0.6875	0.713371459695	0.75	0.636015325670448
Chr05	4200001	4700000	5200000	228	0.6875	0.730878995433785	0.75	0.760744234800824
Chr05	4300001	4800000	5300000	241	0.6875	0.738415948275862	0.75	0.762622549019594
Chr05	4400001	4900000	5400000	218	0.6875	0.740629984051043	0.75	0.769388246628116
Chr05	4500001	5e+06	5500000	230	0.6875	0.737273755656113	0.75	0.764157458563525
Chr05	4600001	5100000	5600000	237	0.6875	0.734629629629631	0.75	0.768939393939385
Chr05	4700001	5200000	5700000	242	0.6875	0.73114224137931	0.75	0.764464594127798
Chr05	4800001	5300000	5800000	274	0.6875	0.73851394169835	0.75	0.750600961538457
Chr05	4900001	5400000	5900000	246	0.75	0.766470797720799	0.75	0.787217881944458
Chr05	5000001	5500000	6e+06	250	0.75	0.768557422969193	0.75	0.785652920962217
Chr05	5100001	5600000	6100000	244	0.75	0.772800429184554	0.75	0.792989417989439
Chr05	5200001	5700000	6200000	213	0.75	0.754331683168332	0.75	0.777134773662568
Chr05	5300001	5800000	6300000	215	0.75	0.733579638752059	0.75	0.758198924731194
Chr05	5400001	5900000	6400000	220	0.75	0.740539452495986	0.75	0.768389917695488
Chr05	5500001	6e+06	6500000	224	0.75	0.755627962085322	0.75	0.783088235294129
Chr05	5600001	6100000	6600000	256	0.833333333333	0.794067215363523	0.8958333333335	0.817395833333345
Chr05	5700001	6200000	6700000	255	0.833333333333	0.798811983471087	0.8958333333335	0.820391414141424
Chr05	5800001	6300000	6800000	231	0.833333333333	0.797496177370046	0.916666666667	0.837938596491237
Chr05	5900001	6400000	6900000	237	0.8125	0.791944444444458	0.833333333333	0.818104906937408
Chr05	6000001	6500000	7e+06	231	0.8125	0.787100456621014	0.8541666666665	0.820339347079048
Chr05	6100001	6600000	7100000	231	0.75	0.779434250764532	0.7916666666665	0.812929553264615
Chr05	6200001	6700000	7200000	168	0.8541666666665	0.81484375	0.9375	0.817467948717964
Chr05	6300001	6800000	7300000	178	0.9375	0.844385162601628	1	0.833171834625343
Chr05	6400001	6900000	7400000	186	0.833333333333	0.817798651252405	0.8958333333335	0.822614734299538
Chr05	6500001	7e+06	7500000	232	0.9270833333335	0.829128440366968	1	0.847184065934079
Chr05	6600001	7100000	7600000	217	0.75	0.785194174757282	0.8125	0.817430966469434
Chr05	6700001	7200000	7700000	228	0.75	0.765771028037383	0.8125	0.801381086142333
Chr05	6800001	7300000	7800000	240	0.75	0.757525697503674	0.8125	0.792553191489363
Chr05	6900001	7400000	7900000	269	0.75	0.75131752305666	0.8125	0.786634460547507
Chr05	7000001	7500000	8e+06	300	0.75	0.753521126760574	0.8125	0.791936063218392
Chr05	7100001	7600000	8100000	318	0.75	0.758182068206832	0.8125	0.801509186351709
Chr05	7200001	7700000	8200000	353	0.75	0.745069033530583	0.75	0.771404109589044
Chr05	7300001	7800000	8300000	343	0.75	0.741319444444452	0.75	0.777206688596497
Chr05	7400001	7900000	8400000	372	0.75	0.748966942148771	0.75	0.778565950920248
Chr05	7500001	8e+06	8500000	327	0.75	0.718652037617564	0.75	0.743560606060615
Chr05	7600001	8100000	8600000	299	0.75	0.717282359679278	0.75	0.735190763052221
Chr05	7700001	8200000	8700000	291	0.75	0.721736596736608	0.75	0.745023616734154
Chr05	7800001	8300000	8800000	278	0.75	0.723672161172172	0.75	0.747011251758105
Chr05	7900001	8400000	8900000	264	0.6875	0.710887611749697	0.75	0.746879588839952
Chr05	8000001	8500000	9e+06	242	0.6875	0.702731092436987	0.75	0.737733644859827
Chr05	8100001	8600000	9100000	220	0.6875	0.698495370370384	0.75	0.723712914485178
Chr05	8200001	8700000	9200000	202	0.6770833333335	0.705071548821561	0.75	0.761613984674339
Chr05	8300001	8800000	9300000	306	0.833333333333	0.76993055555558	0.75	0.764447236180915
Chr05	8400001	8900000	9400000	252	0.833333333333	0.777301747311851	0.75	0.760620915032693
Chr05	8500001	9e+06	9500000	258	0.833333333333	0.783366533864566	0.75	0.783183632734533
Chr05	8600001	9100000	9600000	299	0.8958333333335	0.810272988505762	0.8125	0.819377022653723
Chr05	8700001	9200000	9700000	324	0.916666666667	0.82051282051284	0.8125	0.831864904552132
Chr05	8800001	9300000	9800000	332	0.916666666667	0.814322916666684	0.833333333333	0.834846866096868
Chr05	8900001	9400000	9900000	313	0.916666666667	0.828090507726281	0.875	0.85435435435436
Chr05	9000001	9500000	1e+07	309	0.916666666667	0.834239130434793	0.916666666667	0.86056957186545
Chr05	9100001	9600000	10100000	348	0.916666666667	0.841222879684426	1	0.87117513020834
Chr05	9200001	9700000	10200000	383	1	0.871462264150952	1	0.896505376344093
Chr05	9300001	9800000	10300000	291	1	0.846752669039146	1	0.902358490566045
Chr05	9400001	9900000	10400000	387	0.916666666667	0.815263041556146	0.9375	0.892619047619054
Chr05	9500001	1e+07	10500000	390	0.875	0.809073107049603	0.9375	0.885890151515162
Chr05	9600001	10100000	10600000	381	0.8125	0.778799019607842	0.875	0.865403304178825
Chr05	9700001	10200000	10700000	352	0.75	0.774125957854402	0.875	0.86376182965301
Chr05	9800001	10300000	10800000	342	0.8125	0.782924107142854	0.875	0.867467426710111
Chr05	9900001	10400000	10900000	427	0.75	0.771080760095009	0.8125	0.817005937234959
Chr05	10000001	10500000	1.1e+07	421	0.75	0.767570281124496	0.8125	0.815030146425509
Chr05	10100001	10600000	11100000	386	0.75	0.75219298245614	0.8125	0.797804532577921
Chr05	10200001	10700000	11200000	333	0.6875	0.723277608915906	0.75	0.774418290043308
Chr05	10300001	10800000	11300000	304	0.6875	0.728609253065773	0.75	0.772023809523829
Chr05	10400001	10900000	11400000	214	0.6875	0.735047846889947	0.75	0.731598984771599
Chr05	10500001	1.1e+07	11500000	188	0.6875	0.746129326047372	0.6875	0.728803294573669
Chr05	10600001	11100000	11600000	159	0.75	0.754139957264968	0.6875	0.709051724137959
Chr05	10700001	11200000	11700000	175	0.75	0.767562984496145	0.6875	0.703559027777799
Chr05	10800001	11300000	11800000	187	0.75	0.755180180180205	0.6875	0.690972222222244
Chr05	10900001	11400000	11900000	112	0.833333333333	0.790340909090964	0.75	0.731735159817384
Chr05	11000001	11500000	1.2e+07	134	0.916666666667	0.825284090909136	0.75	0.756097560975646
Chr05	11100001	11600000	12100000	189	1	0.873991935483903	0.833333333333	0.785714285714308
Chr05	11200001	11700000	12200000	200	1	0.879251700680306	0.8958333333335	0.80250000000002
Chr05	11300001	11800000	12300000	253	1	0.889028897849492	1	0.858689692982474
Chr05	11400001	11900000	12400000	264	1	0.882722007722039	1	0.860858585858606
Chr05	11500001	1.2e+07	12500000	309	1	0.875210437710465	1	0.866527113237651
Chr05	11600001	12100000	12600000	319	1	0.879221132897627	1	0.871141975308653
Chr05	11700001	12200000	12700000	325	1	0.863047542735051	1	0.86248249299721
Chr05	11800001	12300000	12800000	321	1	0.86684196332255	1	0.875177304964549
Chr05	11900001	12400000	12900000	309	1	0.872255067567568	1	0.886296296296302
Chr05	12000001	12500000	1.3e+07	286	1	0.866300366300366	1	0.883333333333335
Chr05	12100001	12600000	13100000	224	0.875	0.837952044025156	1	0.886090381426204
Chr05	12200001	12700000	13200000	220	0.833333333333	0.812699362041459	0.96875	0.87229166666667
Chr05	12300001	12800000	13300000	165	0.75	0.77688172043009	0.8125	0.840896118721459
Chr05	12400001	12900000	13400000	161	0.75	0.776214128035298	0.8125	0.837673611111104
Chr05	12500001	1.3e+07	13500000	159	0.75	0.743777056277045	0.8125	0.820330969267149
Chr05	12600001	13100000	13600000	146	0.75	0.740170187793415	0.8125	0.821634615384623
Chr05	12700001	13200000	13700000	140	0.75	0.7449494949495	0.833333333333	0.830687830687841
Chr05	12800001	13300000	13800000	147	0.6875	0.739889705882368	0.833333333333	0.820538057742795
Chr05	12900001	13400000	13900000	226	0.916666666667	0.833726415094359	1	0.89092548076924
Chr05	13000001	13500000	1.4e+07	267	0.916666666667	0.829447751322766	1	0.880988529014858
Chr05	13100001	13600000	14100000	273	0.916666666667	0.828488372093039	1	0.881200396825413
Chr05	13200001	13700000	14200000	281	0.916666666667	0.840435606060625	1	0.889631043257011
Chr05	13300001	13800000	14300000	290	0.916666666667	0.831280413625325	1	0.880963444857509
Chr05	13400001	13900000	14400000	309	0.916666666667	0.832906712172942	1	0.883802816901419
Chr05	13500001	1.4e+07	14500000	283	0.9375	0.847273853779442	1	0.891409266409274
Chr05	13600001	14100000	14600000	298	0.916666666667	0.843383215962454	1	0.889346764346777
Chr05	13700001	14200000	14700000	290	0.9375	0.844791666666679	1	0.886084905660389
Chr05	13800001	14300000	14800000	275	0.9375	0.850901741293541	1	0.889892578125016
Chr05	13900001	14400000	14900000	208	0.8125	0.787703252032517	0.875	0.846649484536103
Chr05	14000001	14500000	1.5e+07	179	0.8125	0.772716572504706	0.875	0.849800399201617
Chr05	14100001	14600000	15100000	184	0.8125	0.769116300366302	0.875	0.846656976744203
Chr05	14200001	14700000	15200000	191	0.8125	0.768092105263168	0.875	0.842175387596919
Chr05	14300001	14800000	15300000	192	0.8125	0.769078947368426	0.875	0.836825626204266
Chr05	14400001	14900000	15400000	170	0.75	0.754464285714292	0.833333333333	0.823937908496765
Chr05	14500001	1.5e+07	15500000	246	0.75	0.752143347050757	0.8125	0.820668135095471
Chr05	14600001	15100000	15600000	387	0.9375	0.847384982638893	1	0.890398550724652
Chr05	14700001	15200000	15700000	386	0.9375	0.841927763272415	1	0.887431880109005
Chr05	14800001	15300000	15800000	382	0.9375	0.844382145998245	1	0.888946280991747
Chr05	14900001	15400000	15900000	384	0.9375	0.85268249780124	1	0.891435185185197
Chr05	15000001	15500000	1.6e+07	394	0.9375	0.855237789203093	1	0.891260162601637
Chr05	15100001	15600000	16100000	397	1	0.863064791133849	1	0.886856368563696
Chr05	15200001	15700000	16200000	411	0.9375	0.861779835390941	1	0.891240157480325
Chr05	15300001	15800000	16300000	410	1	0.865666254125408	1	0.896708223972011
Chr05	15400001	15900000	16400000	403	1	0.870801847187234	1	0.900820035461
Chr05	15500001	1.6e+07	16500000	337	1	0.906533232628396	1	0.9222266881029
Chr05	15600001	16100000	16600000	230	1	0.866460210210203	1	0.880862646566176
Chr05	15700001	16200000	16700000	234	1	0.887075958702053	1	0.903222495894921
Chr05	15800001	16300000	16800000	251	1	0.879200960219465	1	0.895738636363645
Chr05	15900001	16400000	16900000	252	1	0.853150406504049	1	0.877790178571433
Chr05	16000001	16500000	1.7e+07	270	1	0.869526143790835	1	0.892259414225946
Chr05	16100001	16600000	17100000	267	1	0.863554018445308	1	0.899826388888892
Chr05	16200001	16700000	17200000	251	1	0.866223404255311	1	0.895742358078611
Chr05	16300001	16800000	17300000	297	0.9375	0.803869047619039	1	0.844054136253062
Chr05	16400001	16900000	17400000	304	0.916666666667	0.796167247386749	1	0.835267857142882
Chr05	16500001	1.7e+07	17500000	296	0.833333333333	0.776339285714279	0.875	0.827803030303055
Chr05	16600001	17100000	17600000	257	0.75	0.735650069156286	0.8125	0.798409405255896
Chr05	16700001	17200000	17700000	278	0.75	0.715304487179488	0.75	0.782668612191984
Chr05	16800001	17300000	17800000	284	0.6875	0.703993055555557	0.75	0.783691406250023
Chr05	16900001	17400000	17900000	270	0.6875	0.715333333333336	0.75	0.786220608575407
Chr05	17000001	17500000	1.8e+07	273	0.6875	0.695382882882888	0.75	0.759814049586806
Chr05	17100001	17600000	18100000	298	0.75	0.715915783274445	0.75	0.775881410256438
Chr05	17200001	17700000	18200000	304	0.6875	0.716479238754332	0.75	0.776378326996221
Chr05	17300001	17800000	18300000	277	0.75	0.757842205323205	0.833333333333	0.820368383404884
Chr05	17400001	17900000	18400000	307	0.833333333333	0.792169540229897	0.9375	0.847916666666681
Chr05	17500001	1.8e+07	18500000	320	0.833333333333	0.784399224806203	0.875	0.829914122137424
Chr05	17600001	18100000	18600000	335	0.833333333333	0.793207395498392	0.9375	0.838945264452668
Chr05	17700001	18200000	18700000	337	0.916666666667	0.801879084967317	1	0.836061507936532
Chr05	17800001	18300000	18800000	322	1	0.806435502283103	0.916666666667	0.834357923497299
Chr05	17900001	18400000	18900000	352	0.916666666667	0.800298546209763	0.916666666667	0.826881218905504
Chr05	18000001	18500000	1.9e+07	366	0.833333333333	0.794448565776457	0.9375	0.832591933570612
Chr05	18100001	18600000	19100000	338	0.833333333333	0.779099462365594	0.875	0.820993589743623
Chr05	18200001	18700000	19200000	318	0.833333333333	0.776560710194732	0.875	0.811054421768743
Chr05	18300001	18800000	19300000	288	0.833333333333	0.772669220945081	0.875	0.801940639269438
Chr05	18400001	18900000	19400000	283	0.75	0.734797297297293	0.75	0.766513056835677
Chr05	18500001	1.9e+07	19500000	289	0.75	0.749042145593874	0.8125	0.783738938053137
Chr05	18600001	19100000	19600000	307	0.75	0.724438534278965	0.75	0.762957317073215
Chr05	18700001	19200000	19700000	274	0.75	0.716731266149876	0.75	0.768392608089301
Chr05	18800001	19300000	19800000	299	0.75	0.725520833333343	0.75	0.764599737532846
Chr05	18900001	19400000	19900000	288	0.75	0.737268518518518	0.8125	0.773834019204432
Chr05	19000001	19500000	2e+07	237	0.75	0.733333333333336	0.75	0.758061139028528
Chr05	19100001	19600000	20100000	252	0.75	0.732532751091703	0.6875	0.737855450237028
Chr05	19200001	19700000	20200000	266	0.75	0.735709366391186	0.75	0.744512648809585
Chr05	19300001	19800000	20300000	306	0.75	0.730270906949353	0.75	0.754245283018925
Chr05	19400001	19900000	20400000	288	0.75	0.736505681818186	0.75	0.764170040485883
Chr05	19500001	2e+07	20500000	288	0.6875	0.714064436183398	0.75	0.762434123847213
Chr05	19600001	20100000	20600000	306	0.75	0.737309272300465	0.833333333333	0.808106060606095
Chr05	19700001	20200000	20700000	364	0.8125	0.775626278118607	0.9375	0.840083073727963
Chr05	19800001	20300000	20800000	361	0.75	0.756858974358969	0.9270833333335	0.846354166666692
Chr05	19900001	20400000	20900000	345	0.75	0.744336569579288	0.916666666667	0.847330729166691
Chr05	20000001	20500000	2.1e+07	386	0.75	0.75295893719807	0.916666666667	0.855609418282568
Chr05	20100001	20600000	21100000	383	0.75	0.749159462055718	0.9375	0.870614035087731
Chr05	20200001	20700000	21200000	406	0.75	0.759209344115005	0.9375	0.874140893470799
Chr05	20300001	20800000	21300000	398	0.8125	0.758738425925928	1	0.875000000000005
Chr05	20400001	20900000	21400000	414	0.8125	0.758731211317422	1	0.871940928270048
Chr05	20500001	2.1e+07	21500000	415	0.916666666667	0.791335101679936	1	0.89007537688443
Chr05	20600001	21100000	21600000	381	0.916666666667	0.790637112403111	1	0.884610957642735
Chr05	20700001	21200000	21700000	359	0.75	0.744146525679764	0.916666666667	0.864169034090918
Chr05	20800001	21300000	21800000	337	0.8125	0.769153225806461	0.9375	0.871590909090918
Chr05	20900001	21400000	21900000	385	0.9375	0.804178470254966	1	0.888192612137208
Chr05	21000001	21500000	2.2e+07	354	0.9270833333335	0.797609918200417	1	0.884937739463606
Chr05	21100001	21600000	22100000	363	0.916666666667	0.796498493975916	1	0.880252100840339
Chr05	21200001	21700000	22200000	338	0.833333333333	0.775312160694909	1	0.873421717171724
Chr05	21300001	21800000	22300000	331	0.833333333333	0.781976744186053	1	0.875713914849433
Chr05	21400001	21900000	22400000	321	0.833333333333	0.782574455899206	1	0.875403225806452
Chr05	21500001	2.2e+07	22500000	377	0.6875	0.705936578171091	0.875	0.847378277153565
Chr05	21600001	22100000	22600000	358	0.6875	0.70532975460123	0.875	0.845613391984367
Chr05	21700001	22200000	22700000	351	0.75	0.713428792569669	0.875	0.84446946946948
Chr05	21800001	22300000	22800000	374	0.6875	0.701147342995177	0.833333333333	0.840648408239711
Chr05	21900001	22400000	22900000	438	0.625	0.629310344827591	0.75	0.789663461538476
Chr05	22000001	22500000	2.3e+07	435	0.625	0.629445822994216	0.75	0.790048543689335
Chr05	22100001	22600000	23100000	425	0.625	0.629177241962779	0.75	0.789852819237167
Chr05	22200001	22700000	23200000	469	0.583333333333	0.620757055682686	0.75	0.779988789237686
Chr05	22300001	22800000	23300000	487	0.583333333333	0.623666298749088	0.75	0.781181619256035
Chr05	22400001	22900000	23400000	491	0.5625	0.610685630926339	0.75	0.775498188405817
Chr05	22500001	2.3e+07	23500000	420	0.583333333333	0.634124472573851	0.75	0.771877610693419
Chr05	22600001	23100000	23600000	423	0.583333333333	0.632911392405073	0.75	0.7729581260365
Chr05	22700001	23200000	23700000	405	0.583333333333	0.635141093474429	0.75	0.7732456140351
Chr05	22800001	23300000	23800000	394	0.583333333333	0.635245901639344	0.75	0.770833333333348
Chr05	22900001	23400000	23900000	277	0.625	0.653157552083332	0.75	0.782352941176486
Chr05	23000001	23500000	2.4e+07	290	0.583333333333	0.639669163545566	0.75	0.766414141414159
Chr05	23100001	23600000	24100000	282	0.583333333333	0.632792620865134	0.75	0.760826771653559
Chr05	23200001	23700000	24200000	285	0.666666666667	0.685947712418306	0.75	0.751633986928118
Chr05	23300001	23800000	24300000	254	0.666666666667	0.682268722466965	0.75	0.739316239316256
Chr05	23400001	23900000	24400000	294	0.8229166666665	0.767147435897439	0.75	0.734184914841865
Chr05	23500001	2.4e+07	24500000	316	0.75	0.736654804270477	0.75	0.73279294653016
Chr05	23600001	24100000	24600000	375	0.75	0.732010385756688	0.75	0.717048710601733
Chr05	23700001	24200000	24700000	367	0.75	0.728463701431515	0.75	0.713043478260884
Chr05	23800001	24300000	24800000	516	0.666666666667	0.659739714525635	0.75	0.726816002949863
Chr05	23900001	24400000	24900000	553	0.625	0.650235462735492	0.75	0.722121369294614
Chr05	24000001	24500000	2.5e+07	544	0.666666666667	0.651268115942058	0.75	0.721956829440913
Chr05	24100001	24600000	25100000	577	0.625	0.621544471153873	0.6875	0.700098814229255
Chr05	24200001	24700000	25200000	521	0.583333333333	0.586551490514933	0.71875	0.701266519823795
Chr05	24300001	24800000	25300000	534	0.5	0.559222222222244	0.6875	0.693214542836579
Chr05	24400001	24900000	25400000	509	0.5	0.510719476744208	0.6875	0.694940476190482
Chr05	24500001	2.5e+07	25500000	522	0.4375	0.510611979166681	0.6875	0.69152621722847
Chr05	24600001	25100000	25600000	481	0.416666666667	0.461458333333353	0.6875	0.688686056105614
Chr05	24700001	25200000	25700000	498	0.333333333333	0.448759191176486	0.666666666667	0.675297619047624
Chr05	24800001	25300000	25800000	373	0.333333333333	0.448369565217389	0.666666666667	0.645511831275722
Chr05	24900001	25400000	25900000	399	0.4375	0.546352074966524	0.666666666667	0.657335680751175
Chr05	25000001	25500000	2.6e+07	437	0.5625	0.572522095959592	0.6875	0.667199488491046
Chr05	25100001	25600000	26100000	419	0.75	0.616666666666663	0.6875	0.692160826594782
Chr05	25200001	25700000	26200000	527	0.5625	0.575450450450455	0.6875	0.686822125813438
Chr05	25300001	25800000	26300000	528	0.666666666667	0.605072463768121	0.71875	0.690836940836929
Chr05	25400001	25900000	26400000	505	0.5	0.569414893617028	0.6875	0.686280030030016
Chr05	25500001	2.6e+07	26500000	449	0.4270833333335	0.546778549382725	0.6875	0.678170059372331
Chr05	25600001	26100000	26600000	485	0.333333333333	0.504897078353257	0.6875	0.685705741626789
Chr05	25700001	26200000	26700000	626	0.333333333333	0.448798328108681	0.6875	0.670984848484844
Chr05	25800001	26300000	26800000	608	0.333333333333	0.463508064516139	0.6875	0.667777267156858
Chr05	25900001	26400000	26900000	568	0.333333333333	0.381594724220633	0.6875	0.664566864295124
Chr05	26000001	26500000	2.7e+07	535	0.25	0.345193508114865	0.6875	0.670686376210239
Chr05	26100001	26600000	27100000	524	0.25	0.350299873737382	0.6875	0.675070771408359
Chr05	26200001	26700000	27200000	422	0.333333333333	0.384392076502725	0.75	0.682985204525689
Chr05	26300001	26800000	27300000	442	0.25	0.351340439276481	0.75	0.696880182421256
Chr05	26400001	26900000	27400000	500	0.25	0.338276836158185	0.75	0.709667034584283
Chr05	26500001	2.7e+07	27500000	527	0.25	0.347340728100107	0.75	0.709390415785795
Chr05	26600001	27100000	27600000	476	0.3125	0.376092384519346	0.75	0.712835249042168
Chr05	26700001	27200000	27700000	397	0.375	0.457227138643055	0.75	0.746478873239459
Chr05	26800001	27300000	27800000	404	0.333333333333	0.440670289855057	0.75	0.732677255985285
Chr05	26900001	27400000	27900000	380	0.333333333333	0.446770334928214	0.75	0.736008382643012
Chr05	27000001	27500000	2.8e+07	464	0.5	0.505602904040397	0.75	0.765486279257477
Chr05	27100001	27600000	28100000	515	0.4375	0.489393939393935	0.75	0.750811688311703
Chr05	27200001	27700000	28200000	538	0.5	0.492891328828829	0.75	0.753415300546459
Chr05	27300001	27800000	28300000	608	0.5625	0.539053166069294	0.75	0.732164541590772
Chr05	27400001	27900000	28400000	577	0.625	0.5859693877551	0.75	0.729683524173027
Chr05	27500001	2.8e+07	28500000	564	0.625	0.576780913978493	0.75	0.735936492585425
Chr05	27600001	28100000	28600000	600	0.5625	0.537871447028413	0.75	0.733622790981106
Chr05	27700001	28200000	28700000	531	0.5625	0.521574074074056	0.75	0.749701161202186
Chr05	27800001	28300000	28800000	504	0.625	0.543578904991936	0.75	0.757998915401308
Chr05	27900001	28400000	28900000	560	0.5625	0.515120967741926	0.75	0.759114583333346
Chr05	28000001	28500000	2.9e+07	565	0.333333333333	0.406291172595501	0.75	0.72920704134369
Chr05	28100001	28600000	29100000	531	0.333333333333	0.416256561679769	0.75	0.729468599033833
Chr05	28200001	28700000	29200000	534	0.333333333333	0.403888888888863	0.75	0.723134839151282
Chr05	28300001	28800000	29300000	428	0.333333333333	0.388611111111076	0.75	0.741656037414985
Chr05	28400001	28900000	29400000	441	0.333333333333	0.460263835263807	0.75	0.741656301824227
Chr05	28500001	2.9e+07	29500000	460	0.333333333333	0.468602245862856	0.75	0.744358669833747
Chr05	28600001	29100000	29600000	521	0.625	0.596853490658782	0.75	0.74711604683197
Chr05	28700001	29200000	29700000	520	0.625	0.604166666666651	0.75	0.745510808926097
Chr05	28800001	29300000	29800000	614	0.4375	0.532035685320339	0.75	0.730760676156597
Chr05	28900001	29400000	29900000	597	0.5	0.549578059071712	0.75	0.724461141469345
Chr05	29000001	29500000	3e+07	510	0.5625	0.591237745098024	0.75	0.714835456475578
Chr05	29100001	29600000	30100000	518	0.5625	0.584003411306025	0.75	0.722251217814887
Chr05	29200001	29700000	30200000	503	0.5	0.574523809523796	0.75	0.717422606191501
Chr05	29300001	29800000	30300000	537	0.5	0.560875116063131	0.75	0.721018145161282
Chr05	29400001	29900000	30400000	497	0.416666666667	0.516454352441605	0.75	0.719183078045217
Chr05	29500001	3e+07	30500000	521	0.4375	0.545882936507928	0.75	0.71137787056367
Chr05	29600001	30100000	30600000	706	0.333333333333	0.389072008113583	0.75	0.727002583979326
Chr05	29700001	30200000	30700000	797	0.333333333333	0.407478826376281	0.75	0.735751589464124
Chr05	29800001	30300000	30800000	773	0.375	0.448685961410509	0.75	0.733245920745919
Chr05	29900001	30400000	30900000	777	0.4375	0.470513451443567	0.75	0.734027777777779
Chr05	30000001	30500000	3.1e+07	758	0.4375	0.479376680107524	0.75	0.737327872744543
Chr05	30100001	30600000	31100000	726	0.4375	0.479253112033192	0.75	0.734670398009954
Chr05	30200001	30700000	31200000	712	0.4375	0.478819444444439	0.75	0.739901885830791
Chr05	30300001	30800000	31300000	831	0.4375	0.494053819444439	0.75	0.711293714032773
Chr05	30400001	30900000	31400000	869	0.4375	0.48669433593749	0.75	0.711674031986547
Chr05	30500001	3.1e+07	31500000	867	0.375	0.454626789366037	0.6875	0.69848726114651
Chr05	30600001	31100000	31600000	660	0.5625	0.571767769607819	0.666666666667	0.663618760757337
Chr05	30700001	31200000	31700000	578	0.5	0.574206349206314	0.666666666667	0.63605864811135
Chr05	30800001	31300000	31800000	565	0.5	0.572803442028951	0.625	0.612787356321859
Chr05	30900001	31400000	31900000	566	0.4375	0.50470890410954	0.583333333333	0.59726482617588
Chr05	31000001	31500000	3.2e+07	750	0.416666666667	0.498601789709127	0.583333333333	0.594391785150082
Chr05	31100001	31600000	32100000	984	0.5	0.549231150793605	0.583333333333	0.603697113483596
